[DEBUG] 2019-10-10 13:39:04.965 [http-nio-8080-exec-9] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-10 13:39:04.972 [http-nio-8080-exec-9] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-10 13:39:04.989 [http-nio-8080-exec-9] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-10 13:39:05.265 [http-nio-8080-exec-9] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-10 13:39:05.272 [http-nio-8080-exec-9] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-10 13:39:05.754 [http-nio-8080-exec-9] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-10 13:39:05.756 [http-nio-8080-exec-9] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-10 13:39:05.800 [http-nio-8080-exec-9] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-10 13:39:06.514 [http-nio-8080-exec-9] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-10 13:39:06.577 [http-nio-8080-exec-9] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-10 13:39:06.580 [http-nio-8080-exec-9] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-10 13:39:10.626 [http-nio-8080-exec-9] LoadPlanTreePrinter - LoadPlan(entity=com.alexmalotky.entity.Volume)
    - Returns
       - EntityReturnImpl(entity=com.alexmalotky.entity.Volume, querySpaceUid=<gen:0>, path=com.alexmalotky.entity.Volume)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.alexmalotky.entity.Volume)
          - SQL table alias mapping - volume0_
          - alias suffix - 0_
          - suffixed key columns - {id1_3_0_}

[DEBUG] 2019-10-10 13:39:10.626 [http-nio-8080-exec-9] EntityLoader - Static select for entity com.alexmalotky.entity.Volume [READ]: select volume0_.id as id1_3_0_, volume0_.code as code2_3_0_, volume0_.name as name3_3_0_, volume0_.value as value4_3_0_ from Volume volume0_ where volume0_.id=?
[DEBUG] 2019-10-10 13:39:10.626 [http-nio-8080-exec-9] Loader - Static select for action ACTION_MERGE on entity com.alexmalotky.entity.Volume: select volume0_.id as id1_3_0_, volume0_.code as code2_3_0_, volume0_.name as name3_3_0_, volume0_.value as value4_3_0_ from Volume volume0_ where volume0_.id=?
[DEBUG] 2019-10-10 13:39:10.627 [http-nio-8080-exec-9] Loader - Static select for action ACTION_REFRESH on entity com.alexmalotky.entity.Volume: select volume0_.id as id1_3_0_, volume0_.code as code2_3_0_, volume0_.name as name3_3_0_, volume0_.value as value4_3_0_ from Volume volume0_ where volume0_.id=?
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@7316c75]
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4e5fcda6]
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : directions
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : ingredients
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-10 13:39:10.646 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : publicView
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@37dcb30d]
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Property path deemed to be circular : user.favorites
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.recipes
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Property path deemed to be circular : user.recipes
[DEBUG] 2019-10-10 13:39:10.647 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2019-10-10 13:39:10.648 [http-nio-8080-exec-9] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-10 13:39:10.655 [http-nio-8080-exec-9] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-10 13:39:10.656 [http-nio-8080-exec-9] LoadPlanTreePrinter - LoadPlan(collection=com.alexmalotky.entity.User.favorites)
    - Returns
       - CollectionReturnImpl(collection=com.alexmalotky.entity.User.favorites, querySpaceUid=<gen:0>, path=[com.alexmalotky.entity.User.favorites])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:1>, path=[com.alexmalotky.entity.User.favorites].<elements>)
             - EntityAttributeFetchImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:2>, path=[com.alexmalotky.entity.User.favorites].<elements>.user)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.alexmalotky.entity.User.favorites)
          - SQL table alias mapping - favorites0_
          - alias suffix - 0_
          - suffixed key columns - {user_id3_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.alexmalotky.entity.Recipe)
                - SQL table alias mapping - recipe1_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}
                - JOIN (JoinDefinedByMetadata(user)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.alexmalotky.entity.User)
                      - SQL table alias mapping - user2_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_2_2_}

[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] CollectionLoader - Static select for collection com.alexmalotky.entity.User.favorites: select favorites0_.user_id as user_id3_0_0_, favorites0_.recipe_id as recipe_i2_0_0_, recipe1_.id as id1_1_1_, recipe1_.directions as directio2_1_1_, recipe1_.ingredients as ingredie3_1_1_, recipe1_.name as name4_1_1_, recipe1_.public as public5_1_1_, recipe1_.user_id as user_id6_1_1_, user2_.id as id1_2_2_, user2_.email as email2_2_2_, user2_.first_name as first_na3_2_2_, user2_.last_name as last_nam4_2_2_, user2_.password as password5_2_2_, user2_.user_name as user_nam6_2_2_ from favorites favorites0_ inner join recipes recipe1_ on favorites0_.recipe_id=recipe1_.id left outer join users user2_ on recipe1_.user_id=user2_.id where favorites0_.user_id=?
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@27507684]
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5ae30d9]
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : directions
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : ingredients
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : publicView
[DEBUG] 2019-10-10 13:39:10.658 [http-nio-8080-exec-9] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-10-10 13:39:10.659 [http-nio-8080-exec-9] MetamodelGraphWalker - Property path deemed to be circular : user
[DEBUG] 2019-10-10 13:39:10.659 [http-nio-8080-exec-9] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-10 13:39:10.660 [http-nio-8080-exec-9] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-10 13:39:10.661 [http-nio-8080-exec-9] LoadPlanTreePrinter - LoadPlan(collection=com.alexmalotky.entity.User.recipes)
    - Returns
       - CollectionReturnImpl(collection=com.alexmalotky.entity.User.recipes, querySpaceUid=<gen:0>, path=[com.alexmalotky.entity.User.recipes])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:1>, path=[com.alexmalotky.entity.User.recipes].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.alexmalotky.entity.User.recipes)
          - SQL table alias mapping - recipes0_
          - alias suffix - 0_
          - suffixed key columns - {user_id6_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.alexmalotky.entity.Recipe)
                - SQL table alias mapping - recipes0_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}

[DEBUG] 2019-10-10 13:39:10.661 [http-nio-8080-exec-9] CollectionLoader - Static select for collection com.alexmalotky.entity.User.recipes: select recipes0_.user_id as user_id6_1_0_, recipes0_.id as id1_1_0_, recipes0_.id as id1_1_1_, recipes0_.directions as directio2_1_1_, recipes0_.ingredients as ingredie3_1_1_, recipes0_.name as name4_1_1_, recipes0_.public as public5_1_1_, recipes0_.user_id as user_id6_1_1_ from recipes recipes0_ where recipes0_.user_id=?
[DEBUG] 2019-10-10 13:39:10.774 [http-nio-8080-exec-9] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2019-10-10 13:39:10.774 [http-nio-8080-exec-9] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2019-10-10 13:39:10.776 [http-nio-8080-exec-9] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2019-10-10 13:39:10.799 [http-nio-8080-exec-9] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2019-10-10 13:39:10.800 [http-nio-8080-exec-9] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2019-10-10 13:39:10.801 [http-nio-8080-exec-9] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2019-10-10 13:39:10.801 [http-nio-8080-exec-9] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2019-10-10 13:39:10.805 [http-nio-8080-exec-9] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@767548e7
[DEBUG] 2019-10-10 13:39:10.808 [http-nio-8080-exec-9] SessionFactoryRegistry - Registering SessionFactory: 0bd9efe3-67c2-4c5f-a084-f90e0cc7e755 (<unnamed>)
[DEBUG] 2019-10-10 13:39:10.808 [http-nio-8080-exec-9] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2019-10-10 13:39:11.065 [http-nio-8080-exec-9] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2019-10-10 13:39:11.147 [http-nio-8080-exec-9] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Weight as generatedAlias0
[DEBUG] 2019-10-10 13:39:11.198 [http-nio-8080-exec-9] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@111797d6
[DEBUG] 2019-10-10 13:39:11.280 [http-nio-8080-exec-9] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from com.alexmalotky.entity.Weight as generatedAlias0
[DEBUG] 2019-10-10 13:39:11.296 [http-nio-8080-exec-9] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-10 13:39:11.313 [http-nio-8080-exec-9] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'com'
       |     |  |  |  \-[IDENT] Node: 'alexmalotky'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Weight'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2019-10-10 13:39:11.375 [http-nio-8080-exec-9] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.412 [http-nio-8080-exec-9] FromElement - FromClause{level=1} : com.alexmalotky.entity.Weight (generatedAlias0) -> weight0_
[DEBUG] 2019-10-10 13:39:11.413 [http-nio-8080-exec-9] FromReferenceNode - Resolved : generatedAlias0 -> weight0_.id
[DEBUG] 2019-10-10 13:39:11.416 [http-nio-8080-exec-9] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.417 [http-nio-8080-exec-9] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} weight0_.id ) ( FromClause{level=1} Weight weight0_ ) )
[DEBUG] 2019-10-10 13:39:11.439 [http-nio-8080-exec-9] JoinProcessor - Using FROM fragment [Weight weight0_]
[DEBUG] 2019-10-10 13:39:11.439 [http-nio-8080-exec-9] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.439 [http-nio-8080-exec-9] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Weight)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'weight0_.id as id1_4_' {alias=generatedAlias0, className=com.alexmalotky.entity.Weight, tableAlias=weight0_}
    |  \-[SQL_TOKEN] SqlFragment: 'weight0_.code as code2_4_, weight0_.name as name3_4_, weight0_.value as value4_4_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[weight0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Weight weight0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Weight,tableAlias=weight0_,origin=null,columns={,className=com.alexmalotky.entity.Weight}}

[DEBUG] 2019-10-10 13:39:11.440 [http-nio-8080-exec-9] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-10 13:39:11.452 [http-nio-8080-exec-9] QueryTranslatorImpl - HQL: select generatedAlias0 from com.alexmalotky.entity.Weight as generatedAlias0
[DEBUG] 2019-10-10 13:39:11.452 [http-nio-8080-exec-9] QueryTranslatorImpl - SQL: select weight0_.id as id1_4_, weight0_.code as code2_4_, weight0_.name as name3_4_, weight0_.value as value4_4_ from Weight weight0_
[DEBUG] 2019-10-10 13:39:11.452 [http-nio-8080-exec-9] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-10 13:39:11.486 [http-nio-8080-exec-9] SQL - select weight0_.id as id1_4_, weight0_.code as code2_4_, weight0_.name as name3_4_, weight0_.value as value4_4_ from Weight weight0_
[DEBUG] 2019-10-10 13:39:11.528 [http-nio-8080-exec-9] Loader - Result set row: 0
[DEBUG] 2019-10-10 13:39:11.535 [http-nio-8080-exec-9] Loader - Result row: EntityKey[com.alexmalotky.entity.Weight#0]
[DEBUG] 2019-10-10 13:39:11.551 [http-nio-8080-exec-9] Loader - Result set row: 1
[DEBUG] 2019-10-10 13:39:11.551 [http-nio-8080-exec-9] Loader - Result row: EntityKey[com.alexmalotky.entity.Weight#1]
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result set row: 2
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result row: EntityKey[com.alexmalotky.entity.Weight#2]
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result set row: 3
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result row: EntityKey[com.alexmalotky.entity.Weight#3]
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result set row: 4
[DEBUG] 2019-10-10 13:39:11.552 [http-nio-8080-exec-9] Loader - Result row: EntityKey[com.alexmalotky.entity.Weight#4]
[DEBUG] 2019-10-10 13:39:11.556 [http-nio-8080-exec-9] TwoPhaseLoad - Resolving attributes for [com.alexmalotky.entity.Weight#0]
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `code` : value = mg
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`code`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `name` : value = Milligram
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `value` : value = 1.0
[DEBUG] 2019-10-10 13:39:11.558 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`value`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Done materializing entity [com.alexmalotky.entity.Weight#0]
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Resolving attributes for [com.alexmalotky.entity.Weight#1]
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `code` : value = g
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`code`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `name` : value = Gram
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `value` : value = 1000.0
[DEBUG] 2019-10-10 13:39:11.561 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`value`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Done materializing entity [com.alexmalotky.entity.Weight#1]
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Resolving attributes for [com.alexmalotky.entity.Weight#2]
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `code` : value = kg
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`code`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `name` : value = Kilogram
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `value` : value = 1000000.0
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`value`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Done materializing entity [com.alexmalotky.entity.Weight#2]
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Resolving attributes for [com.alexmalotky.entity.Weight#3]
[DEBUG] 2019-10-10 13:39:11.562 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `code` : value = oz
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`code`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `name` : value = Ounce
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `value` : value = 28349.5
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`value`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Done materializing entity [com.alexmalotky.entity.Weight#3]
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Resolving attributes for [com.alexmalotky.entity.Weight#4]
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `code` : value = lbs
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`code`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `name` : value = Pound
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Processing attribute `value` : value = 453592.0
[DEBUG] 2019-10-10 13:39:11.563 [http-nio-8080-exec-9] TwoPhaseLoad - Attribute (`value`)  - enhanced for lazy-loading? - false
[DEBUG] 2019-10-10 13:39:11.564 [http-nio-8080-exec-9] TwoPhaseLoad - Done materializing entity [com.alexmalotky.entity.Weight#4]
[DEBUG] 2019-10-10 13:39:11.569 [http-nio-8080-exec-9] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2019-10-10 13:39:11.581 [http-nio-8080-exec-9] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Volume as generatedAlias0
[DEBUG] 2019-10-10 13:39:11.582 [http-nio-8080-exec-9] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from com.alexmalotky.entity.Volume as generatedAlias0
[DEBUG] 2019-10-10 13:39:11.584 [http-nio-8080-exec-9] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-10 13:39:11.585 [http-nio-8080-exec-9] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'com'
       |     |  |  |  \-[IDENT] Node: 'alexmalotky'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Volume'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2019-10-10 13:39:11.585 [http-nio-8080-exec-9] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.585 [http-nio-8080-exec-9] FromElement - FromClause{level=1} : com.alexmalotky.entity.Volume (generatedAlias0) -> volume0_
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] FromReferenceNode - Resolved : generatedAlias0 -> volume0_.id
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} volume0_.id ) ( FromClause{level=1} Volume volume0_ ) )
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] JoinProcessor - Using FROM fragment [Volume volume0_]
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Volume)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'volume0_.id as id1_3_' {alias=generatedAlias0, className=com.alexmalotky.entity.Volume, tableAlias=volume0_}
    |  \-[SQL_TOKEN] SqlFragment: 'volume0_.code as code2_3_, volume0_.name as name3_3_, volume0_.value as value4_3_'
    \-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[volume0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
       \-[FROM_FRAGMENT] FromElement: 'Volume volume0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=Volume,tableAlias=volume0_,origin=null,columns={,className=com.alexmalotky.entity.Volume}}

[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2019-10-10 13:39:11.586 [http-nio-8080-exec-9] QueryTranslatorImpl - HQL: select generatedAlias0 from com.alexmalotky.entity.Volume as generatedAlias0
