[DEBUG] 2019-10-10 11:18:00.923 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-10-10 11:18:00.930 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-10-10 11:18:00.958 [http-nio-8080-exec-10] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-10-10 11:18:01.218 [http-nio-8080-exec-10] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-10-10 11:18:01.224 [http-nio-8080-exec-10] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-10-10 11:18:01.733 [http-nio-8080-exec-10] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-10-10 11:18:01.735 [http-nio-8080-exec-10] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-10-10 11:18:01.780 [http-nio-8080-exec-10] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-10-10 11:18:02.526 [http-nio-8080-exec-10] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-10-10 11:18:02.592 [http-nio-8080-exec-10] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-10-10 11:18:02.597 [http-nio-8080-exec-10] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-10-10 11:18:06.491 [http-nio-8080-exec-10] Loader - Static select for action ACTION_REFRESH on entity com.alexmalotky.entity.Weight: select weight0_.id as id1_4_0_, weight0_.code as code2_4_0_, weight0_.name as name3_4_0_, weight0_.value as value4_4_0_ from Weight weight0_ where weight0_.id=?
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister - Static SQL for entity: com.alexmalotky.entity.User
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Version select: select id from users where id =?
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Snapshot select: select user_.id, user_.email as email2_2_, user_.first_name as first_na3_2_, user_.last_name as last_nam4_2_, user_.password as password5_2_, user_.user_name as user_nam6_2_ from users user_ where user_.id=?
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Insert 0: insert into users (email, first_name, last_name, password, user_name, id) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Update 0: update users set email=?, first_name=?, last_name=?, password=?, user_name=? where id=?
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Delete 0: delete from users where id=?
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] AbstractEntityPersister -  Identity insert: insert into users (email, first_name, last_name, password, user_name) values (?, ?, ?, ?, ?)
[DEBUG] 2019-10-10 11:18:06.492 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7552d6dd]
[DEBUG] 2019-10-10 11:18:06.493 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2019-10-10 11:18:06.493 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites
[DEBUG] 2019-10-10 11:18:06.493 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@f790d49]
[DEBUG] 2019-10-10 11:18:06.493 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@71d4ba32]
[DEBUG] 2019-10-10 11:18:06.497 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.directions
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.ingredients
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.name
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.publicView
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1fedf427]
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.email
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.favorites
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : favorites.user.favorites
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.firstName
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.lastName
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.password
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.recipes
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : favorites.user.recipes
[DEBUG] 2019-10-10 11:18:06.498 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.userName
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : recipes
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : recipes
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-10 11:18:06.499 [http-nio-8080-exec-10] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-10 11:18:06.506 [http-nio-8080-exec-10] LoadPlanTreePrinter - LoadPlan(entity=com.alexmalotky.entity.User)
    - Returns
       - EntityReturnImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:0>, path=com.alexmalotky.entity.User)
          - CollectionAttributeFetchImpl(collection=com.alexmalotky.entity.User.favorites, querySpaceUid=<gen:1>, path=com.alexmalotky.entity.User.favorites)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:2>, path=com.alexmalotky.entity.User.favorites.<elements>)
                - EntityAttributeFetchImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:3>, path=com.alexmalotky.entity.User.favorites.<elements>.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.alexmalotky.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}
          - JOIN (JoinDefinedByMetadata(favorites)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.alexmalotky.entity.User.favorites)
                - SQL table alias mapping - favorites1_
                - alias suffix - 1_
                - suffixed key columns - {user_id3_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.alexmalotky.entity.Recipe)
                      - SQL table alias mapping - recipe2_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}
                      - JOIN (JoinDefinedByMetadata(user)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.alexmalotky.entity.User)
                            - SQL table alias mapping - user3_
                            - alias suffix - 3_
                            - suffixed key columns - {id1_2_3_}

[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] EntityLoader - Static select for entity com.alexmalotky.entity.User [NONE]: select user0_.id as id1_2_0_, user0_.email as email2_2_0_, user0_.first_name as first_na3_2_0_, user0_.last_name as last_nam4_2_0_, user0_.password as password5_2_0_, user0_.user_name as user_nam6_2_0_, favorites1_.user_id as user_id3_0_1_, recipe2_.id as recipe_i2_0_1_, recipe2_.id as id1_1_2_, recipe2_.directions as directio2_1_2_, recipe2_.ingredients as ingredie3_1_2_, recipe2_.name as name4_1_2_, recipe2_.public as public5_1_2_, recipe2_.user_id as user_id6_1_2_, user3_.id as id1_2_3_, user3_.email as email2_2_3_, user3_.first_name as first_na3_2_3_, user3_.last_name as last_nam4_2_3_, user3_.password as password5_2_3_, user3_.user_name as user_nam6_2_3_ from users user0_ left outer join favorites favorites1_ on user0_.id=favorites1_.user_id left outer join recipes recipe2_ on favorites1_.recipe_id=recipe2_.id left outer join users user3_ on recipe2_.user_id=user3_.id where user0_.id=?
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5390eb42]
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : email
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@1e7cca08]
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1503ff82]
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.directions
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.ingredients
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.name
[DEBUG] 2019-10-10 11:18:06.507 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.publicView
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7f5ed43f]
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.email
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.favorites
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : favorites.user.favorites
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.firstName
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.lastName
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.password
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.recipes
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : favorites.user.recipes
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : favorites.user.userName
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : firstName
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : lastName
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : password
[DEBUG] 2019-10-10 11:18:06.508 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : recipes
[DEBUG] 2019-10-10 11:18:06.509 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : recipes
[DEBUG] 2019-10-10 11:18:06.509 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : userName
[DEBUG] 2019-10-10 11:18:06.509 [http-nio-8080-exec-10] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-10 11:18:06.509 [http-nio-8080-exec-10] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-10 11:18:06.510 [http-nio-8080-exec-10] LoadPlanTreePrinter - LoadPlan(entity=com.alexmalotky.entity.User)
    - Returns
       - EntityReturnImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:0>, path=com.alexmalotky.entity.User)
          - CollectionAttributeFetchImpl(collection=com.alexmalotky.entity.User.favorites, querySpaceUid=<gen:1>, path=com.alexmalotky.entity.User.favorites)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:2>, path=com.alexmalotky.entity.User.favorites.<elements>)
                - EntityAttributeFetchImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:3>, path=com.alexmalotky.entity.User.favorites.<elements>.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.alexmalotky.entity.User)
          - SQL table alias mapping - user0_
          - alias suffix - 0_
          - suffixed key columns - {id1_2_0_}
          - JOIN (JoinDefinedByMetadata(favorites)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=com.alexmalotky.entity.User.favorites)
                - SQL table alias mapping - favorites1_
                - alias suffix - 1_
                - suffixed key columns - {user_id3_0_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.alexmalotky.entity.Recipe)
                      - SQL table alias mapping - recipe2_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}
                      - JOIN (JoinDefinedByMetadata(user)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.alexmalotky.entity.User)
                            - SQL table alias mapping - user3_
                            - alias suffix - 3_
                            - suffixed key columns - {id1_2_3_}

[DEBUG] 2019-10-10 11:18:06.510 [http-nio-8080-exec-10] EntityLoader - Static select for entity com.alexmalotky.entity.User [READ]: select user0_.id as id1_2_0_, user0_.email as email2_2_0_, user0_.first_name as first_na3_2_0_, user0_.last_name as last_nam4_2_0_, user0_.password as password5_2_0_, user0_.user_name as user_nam6_2_0_, favorites1_.user_id as user_id3_0_1_, recipe2_.id as recipe_i2_0_1_, recipe2_.id as id1_1_2_, recipe2_.directions as directio2_1_2_, recipe2_.ingredients as ingredie3_1_2_, recipe2_.name as name4_1_2_, recipe2_.public as public5_1_2_, recipe2_.user_id as user_id6_1_2_, user3_.id as id1_2_3_, user3_.email as email2_2_3_, user3_.first_name as first_na3_2_3_, user3_.last_name as last_nam4_2_3_, user3_.password as password5_2_3_, user3_.user_name as user_nam6_2_3_ from users user0_ left outer join favorites favorites1_ on user0_.id=favorites1_.user_id left outer join recipes recipe2_ on favorites1_.recipe_id=recipe2_.id left outer join users user3_ on recipe2_.user_id=user3_.id where user0_.id=?
[DEBUG] 2019-10-10 11:18:06.513 [http-nio-8080-exec-10] Loader - Static select for action ACTION_MERGE on entity com.alexmalotky.entity.User: select user0_.id as id1_2_1_, user0_.email as email2_2_1_, user0_.first_name as first_na3_2_1_, user0_.last_name as last_nam4_2_1_, user0_.password as password5_2_1_, user0_.user_name as user_nam6_2_1_, favorites1_.user_id as user_id3_0_3_, recipe2_.id as recipe_i2_0_3_, recipe2_.id as id1_1_0_, recipe2_.directions as directio2_1_0_, recipe2_.ingredients as ingredie3_1_0_, recipe2_.name as name4_1_0_, recipe2_.public as public5_1_0_, recipe2_.user_id as user_id6_1_0_ from users user0_ left outer join favorites favorites1_ on user0_.id=favorites1_.user_id left outer join recipes recipe2_ on favorites1_.recipe_id=recipe2_.id where user0_.id=?
[DEBUG] 2019-10-10 11:18:06.514 [http-nio-8080-exec-10] Loader - Static select for action ACTION_REFRESH on entity com.alexmalotky.entity.User: select user0_.id as id1_2_1_, user0_.email as email2_2_1_, user0_.first_name as first_na3_2_1_, user0_.last_name as last_nam4_2_1_, user0_.password as password5_2_1_, user0_.user_name as user_nam6_2_1_, favorites1_.user_id as user_id3_0_3_, recipe2_.id as recipe_i2_0_3_, recipe2_.id as id1_1_0_, recipe2_.directions as directio2_1_0_, recipe2_.ingredients as ingredie3_1_0_, recipe2_.name as name4_1_0_, recipe2_.public as public5_1_0_, recipe2_.user_id as user_id6_1_0_ from users user0_ left outer join favorites favorites1_ on user0_.id=favorites1_.user_id left outer join recipes recipe2_ on favorites1_.recipe_id=recipe2_.id where user0_.id=?
[DEBUG] 2019-10-10 11:18:06.514 [http-nio-8080-exec-10] AbstractEntityPersister - Static SQL for entity: com.alexmalotky.entity.Recipe
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Version select: select id from recipes where id =?
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Snapshot select: select recipe_.id, recipe_.directions as directio2_1_, recipe_.ingredients as ingredie3_1_, recipe_.name as name4_1_, recipe_.public as public5_1_, recipe_.user_id as user_id6_1_ from recipes recipe_ where recipe_.id=?
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Insert 0: insert into recipes (directions, ingredients, name, public, user_id, id) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Update 0: update recipes set directions=?, ingredients=?, name=?, public=?, user_id=? where id=?
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Delete 0: delete from recipes where id=?
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] AbstractEntityPersister -  Identity insert: insert into recipes (directions, ingredients, name, public, user_id) values (?, ?, ?, ?, ?)
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2c1a9e15]
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : directions
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : ingredients
[DEBUG] 2019-10-10 11:18:06.515 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : publicView
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@186a457c]
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@5c59c0df]
[DEBUG] 2019-10-10 11:18:06.516 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6763e0cb]
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites.directions
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites.ingredients
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites.name
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites.publicView
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.favorites.user
[DEBUG] 2019-10-10 11:18:06.517 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : user.favorites.user
[DEBUG] 2019-10-10 11:18:06.519 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2019-10-10 11:18:06.519 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2019-10-10 11:18:06.519 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2019-10-10 11:18:06.519 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.recipes
[DEBUG] 2019-10-10 11:18:06.520 [http-nio-8080-exec-10] MetamodelGraphWalker - Property path deemed to be circular : user.recipes
[DEBUG] 2019-10-10 11:18:06.520 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2019-10-10 11:18:06.520 [http-nio-8080-exec-10] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-10-10 11:18:06.520 [http-nio-8080-exec-10] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-10-10 11:18:06.521 [http-nio-8080-exec-10] LoadPlanTreePrinter - LoadPlan(entity=com.alexmalotky.entity.Recipe)
    - Returns
       - EntityReturnImpl(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:0>, path=com.alexmalotky.entity.Recipe)
          - EntityAttributeFetchImpl(entity=com.alexmalotky.entity.User, querySpaceUid=<gen:1>, path=com.alexmalotky.entity.Recipe.user)
             - CollectionAttributeFetchImpl(collection=com.alexmalotky.entity.User.favorites, querySpaceUid=<gen:2>, path=com.alexmalotky.entity.Recipe.user.favorites)
                - (collection element) CollectionFetchableElementEntityGraph(entity=com.alexmalotky.entity.Recipe, querySpaceUid=<gen:3>, path=com.alexmalotky.entity.Recipe.user.favorites.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.alexmalotky.entity.Recipe)
          - SQL table alias mapping - recipe0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.alexmalotky.entity.User)
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_2_1_}
                - JOIN (JoinDefinedByMetadata(favorites)) : <gen:1> -> <gen:2>
                   - CollectionQuerySpaceImpl(uid=<gen:2>, collection=com.alexmalotky.entity.User.favorites)
                      - SQL table alias mapping - favorites2_
                      - alias suffix - 2_
                      - suffixed key columns - {user_id3_0_2_}
                      - entity-element alias suffix - 3_
                      - 3_entity-element suffixed key columns - id1_1_3_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:2> -> <gen:3>
                         - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.alexmalotky.entity.Recipe)
                            - SQL table alias mapping - recipe3_
                            - alias suffix - 3_
                            - suffixed key columns - {id1_1_3_}

[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] EntityLoader - Static select for entity com.alexmalotky.entity.Recipe [NONE]: select recipe0_.id as id1_1_0_, recipe0_.directions as directio2_1_0_, recipe0_.ingredients as ingredie3_1_0_, recipe0_.name as name4_1_0_, recipe0_.public as public5_1_0_, recipe0_.user_id as user_id6_1_0_, user1_.id as id1_2_1_, user1_.email as email2_2_1_, user1_.first_name as first_na3_2_1_, user1_.last_name as last_nam4_2_1_, user1_.password as password5_2_1_, user1_.user_name as user_nam6_2_1_, favorites2_.user_id as user_id3_0_2_, recipe3_.id as recipe_i2_0_2_, recipe3_.id as id1_1_3_, recipe3_.directions as directio2_1_3_, recipe3_.ingredients as ingredie3_1_3_, recipe3_.name as name4_1_3_, recipe3_.public as public5_1_3_, recipe3_.user_id as user_id6_1_3_ from recipes recipe0_ left outer join users user1_ on recipe0_.user_id=user1_.id left outer join favorites favorites2_ on user1_.id=favorites2_.user_id left outer join recipes recipe3_ on favorites2_.recipe_id=recipe3_.id where recipe0_.id=?
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2fd4b53d]
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : directions
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : ingredients
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : name
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : publicView
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-10-10 11:18:06.522 [http-nio-8080-exec-10] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@506a4715]
[DEBUG] 2019-10-10 11:18:06.523 [http-nio-8080-exec-10] MetamodelGraphWalker - Visiting attribute path : user.email
